  4.30552550e-02  1.07221842e-01  9.67313424e-02  4.86988202e-02
  6.48385510e-02  4.89509851e-02  5.19508496e-02  5.88645563e-02
  4.90175188e-02  5.97253107e-02  3.87050174e-02  3.83388661e-02
  3.24138515e-02  3.32174040e-02  2.89243683e-02  3.91293280e-02
  2.81921364e-02  2.39953008e-02  1.48356827e-02  1.37315178e-02
  1.52604599e-02  1.62365772e-02  1.52845476e-02  1.70012079e-02
  1.37628494e-02  2.23213062e-02  1.24798408e-02  1.13597754e-02
  9.40343272e-03  1.00801894e-02  1.07751517e-02  4.88842884e-03
  4.21160040e-03  4.87942435e-03  3.52366432e-03  1.95002893e-03
<<<<<<< HEAD
  1.27177263e-04]",beats
=======
  1.27177263e-04]",beats
>>>>>>> d611a1fd00bf27a9e031616257a59f9cf9a936fa
"[-4.02943459e+01  9.04056778e+01 -1.28158321e+01  1.17969494e+01
 -4.30546761e+00  8.58004189e+00 -3.34495974e+00  5.65079117e+00
 -4.20637369e+00  1.68848526e+00 -1.44891584e+00  1.64327824e+00
 -1.70894134e+00  5.28866470e-01  5.40786982e-01  4.12089735e-01
  4.17510182e-01  4.73577350e-01  4.59096581e-01  4.01934028e-01
  3.86400938e-01  4.66349602e-01  6.29527032e-01  5.51245868e-01
  5.09029150e-01  4.17655182e+01  2.03584152e+02  1.65374817e+02
  7.75315704e+01  8.97913513e+01  3.78884239e+01  1.70593414e+01
  2.11708412e+01  1.36878262e+01  1.75251656e+01  1.79482059e+01
  1.20766497e+01  1.10701857e+01  7.46374989e+00  5.81222439e+00
  6.40067720e+00  1.38522577e+01  1.02578487e+01  1.44419174e+01
  1.15364485e+01  3.78480301e+01  3.23846703e+01  7.77021551e+00
  1.85096111e+01  2.03663864e+01  1.31924992e+01  5.74142838e+00
  5.30204391e+00  4.77263308e+00  3.24172711e+00  5.07363605e+00
  1.33648081e+01  7.30078793e+00  5.55067492e+00  1.04369574e+01
  1.35603533e+01  7.21652031e+00  8.07468891e+00  3.55393386e+00
  3.10237646e+00  3.95929456e+00  1.10811758e+01  1.08813658e+01
  4.06012440e+00  3.95870852e+00  3.82219648e+00  4.02030993e+00
  3.40756702e+00  6.32931709e+00  6.51175356e+00  1.08001184e+01
  5.42253780e+00  2.49693918e+00  2.07960129e+00  1.82117116e+00
  2.57250237e+00  3.76617599e+00  3.35131836e+00  2.14458346e+00
  1.38156438e+00  1.12477291e+00  1.38525271e+00  1.21947813e+00
  1.61059797e+00  1.49692285e+00  1.82802963e+00  1.37028348e+00
  1.71828103e+00  1.67519343e+00  1.00678003e+00  8.25692594e-01
  1.24122667e+00  1.59017372e+00  9.09727097e-01  8.54838550e-01
  7.94341207e-01  7.58506119e-01  8.04238319e-01  7.74397135e-01
  8.63904834e-01  6.53064728e-01  6.81465268e-01  6.30630076e-01
  6.06139004e-01  4.80864674e-01  4.41070855e-01  6.64230764e-01
  6.02737844e-01  4.60509360e-01  4.58175898e-01  3.36650401e-01
  3.23123515e-01  2.49839991e-01  2.52090394e-01  2.56458491e-01
  2.78632492e-01  3.18319470e-01  2.97993898e-01  3.29405874e-01
  2.94381201e-01  3.42778951e-01  2.73122251e-01  2.12920323e-01
  1.72146186e-01  2.16698140e-01  2.15275630e-01  1.92425311e-01
  1.72577545e-01  1.42700031e-01  1.37591437e-01  1.12868093e-01
  9.06229168e-02  8.89512524e-02  9.00248736e-02  8.72264579e-02
  8.96624550e-02  8.11384246e-02  6.89975247e-02  7.45667368e-02
  5.95262796e-02  6.24471977e-02  5.32818362e-02  4.54126485e-02
  3.86293828e-02  3.59515846e-02  3.55189070e-02  2.01726537e-02
<<<<<<< HEAD
  1.76027720e-03]",beats
=======
  1.76027720e-03]",beats
>>>>>>> d611a1fd00bf27a9e031616257a59f9cf9a936fa
"[-1.5723892e+02  7.8687546e+01  3.1447845e+00  5.6104140e+00
 -1.2567648e-01  6.0517011e+00 -5.8640618e+00  8.1592363e-01
 -5.4069060e-01  8.6081260e-01 -4.5518961e+00 -2.5703127e+00
 -3.5614769e+00  6.0506743e-01  4.9188170e-01  4.8902902e-01
  4.1066188e-01  2.6286548e-01  2.2820471e-01  2.5707400e-01
  3.9122653e-01  3.4248453e-01  3.3221841e-01  3.9042386e-01
  4.1772509e-01  6.6810966e+01  3.8555054e+02  2.8680450e+02
  1.1037012e+02  7.2645744e+01  5.3555576e+01  4.5972191e+01
  2.9663960e+01  1.8041626e+01  3.5238674e+01  2.4420134e+01
  1.8903509e+01  5.9933143e+00  1.5091321e+00  2.0457323e+00
  1.2168827e+00  1.9065514e+00  3.2096651e+00  2.6582656e+00
  9.0515385e+00  7.7119246e+00  5.1755633e+00  9.4662161e+00
  7.2556734e+00  3.5777712e+00  1.4653454e+00  2.6231420e+00
  2.6696637e+00  2.5165000e+00  1.3157017e+01  1.3816933e+01
  4.4797754e+00  2.9034312e+00  5.2157121e+00  3.2667649e+00
  4.1777253e+00  5.1101546e+00  3.1134038e+00  2.4186149e+00
  2.6772318e+00  3.0775158e+00  2.4615650e+00  1.8247488e+00
  3.2231891e+00  4.1418033e+00  2.2687800e+00  2.3476298e+00
  1.6081513e+00  2.0507457e+00  1.8265733e+00  1.6703788e+00
  1.5066922e+00  1.8175151e+00  1.3810180e+00  1.8944262e+00
  3.2828200e+00  3.5523171e+00  1.6768359e+00  1.2144030e+00
  1.4884531e+00  1.8492571e+00  2.1678445e+00  8.4129345e-01
  4.3553850e-01  5.6792104e-01  8.9440078e-01  5.6908643e-01
  3.6944592e-01  2.8814995e-01  4.5609117e-01  7.1158403e-01
  5.7272804e-01  4.2531329e-01  3.2974559e-01  3.9829466e-01
  4.0896937e-01  3.4739581e-01  3.9206675e-01  3.6009750e-01
  2.7818027e-01  2.4245767e-01  2.1872577e-01  2.3725428e-01
  2.2005305e-01  4.2269114e-01  4.3170998e-01  3.4928441e-01
  3.5365900e-01  3.7390780e-01  2.7650681e-01  2.1617505e-01
  2.1701156e-01  2.0263889e-01  2.2806570e-01  2.6527768e-01
  1.8994816e-01  2.3748876e-01  1.8734944e-01  2.5538272e-01
  2.4754329e-01  2.2862929e-01  2.1973214e-01  2.5378069e-01
  2.4277431e-01  2.9681632e-01  3.2624239e-01  3.2411826e-01
  2.5667065e-01  2.1599872e-01  2.3020524e-01  2.6745492e-01
  2.9677868e-01  3.0439457e-01  3.4431443e-01  3.4160244e-01
  3.6677819e-01  3.2505554e-01  3.0188096e-01  3.5511047e-01
  3.1379628e-01  2.8904578e-01  2.8724223e-01  2.8354496e-01
  2.5110546e-01  2.3851474e-01  2.1836416e-01  1.3414261e-01
<<<<<<< HEAD
  1.2075777e-02]",beats
=======
  1.2075777e-02]",beats
>>>>>>> d611a1fd00bf27a9e031616257a59f9cf9a936fa
"[-1.3835759e+02  8.0348358e+01 -7.7137523e+00  2.4286030e+01
  4.9049988e+00 -5.9638395e+00  7.5287056e+00  3.8934042e+00
 -1.2372921e+01  2.7786846e+00 -7.1219602e+00 -5.1777592e+00
 -1.6128101e+00  4.5157853e-01  4.0975168e-01  4.2955193e-01
  3.6901537e-01  3.2574925e-01  3.3447549e-01  3.7450948e-01
  4.3725741e-01  4.0354073e-01  5.1913971e-01  4.2208418e-01
  4.0251547e-01  6.7546759e+00  1.4014854e+02  1.6207767e+02
  3.0985035e+01  4.9332043e+01  2.4532375e+01  2.0885754e+01
  3.4312958e+01  2.0736952e+01  1.4303475e+01  1.5705390e+01
  1.0390685e+01  6.6984797e+00  8.4209509e+00  1.9271872e+01
  1.0119955e+01  1.7328070e+01  5.6265025e+00  6.3277993e+00
  8.4396725e+00  3.1939309e+00  3.2893918e+00  4.1604109e+00
  2.0150473e+00  2.6140254e+00  3.0589046e+00  3.6963511e+00
  1.6091539e+00  1.5815905e+00  2.1694686e+00  1.7295564e+00
  1.7611332e+00  2.5727496e+00  6.4967761e+00  4.3411164e+00
  1.9599370e+00  1.2943544e+00  1.6088547e+00  1.2588891e+00
  1.7313633e+00  1.2530023e+00  1.1712630e+00  1.4819653e+00
  1.4918591e+00  2.1953452e+00  1.4045162e+00  1.1719502e+00
  1.0800016e+00  1.1364042e+00  8.6023110e-01  6.7043883e-01
  1.4479598e+00  1.2850367e+00  7.9643261e-01  5.8222961e-01
  4.9926275e-01  4.9775028e-01  4.2429847e-01  5.1889265e-01
  4.3415064e-01  3.9851478e-01  2.2563583e-01  3.2040793e-01
  4.9651685e-01  4.6952003e-01  6.2763280e-01  5.5341464e-01
  4.4993460e-01  3.6577269e-01  4.7250164e-01  5.5660504e-01
  4.3388310e-01  3.8299829e-01  3.9641035e-01  4.8695502e-01
  4.7780785e-01  3.7536013e-01  3.7717214e-01  4.5369682e-01
  3.9737439e-01  3.7051350e-01  3.5955763e-01  4.2914793e-01
  3.5983989e-01  3.9354357e-01  6.5315926e-01  5.8062017e-01
  5.2684188e-01  5.1951760e-01  3.5755324e-01  2.0532756e-01
  1.3405128e-01  8.2511336e-02  5.2928422e-02  5.3987410e-02
  5.5726964e-02  4.0661380e-02  4.3400045e-02  4.5887999e-02
  5.0215937e-02  4.4392824e-02  4.8479605e-02  4.3480482e-02
  3.9149575e-02  4.2974908e-02  4.8114941e-02  4.5865364e-02
  5.0500236e-02  5.4301839e-02  7.0068888e-02  6.4748682e-02
  4.5016147e-02  3.4000613e-02  4.2639297e-02  1.6444309e-02
  1.6288897e-02  2.0485798e-02  2.2259759e-02  2.3695966e-02
  2.3238534e-02  2.7539257e-02  3.0826680e-02  2.9335774e-02
  2.6510959e-02  2.7109187e-02  2.6591210e-02  1.4696750e-02
<<<<<<< HEAD
  1.2769061e-03]",beats
=======
  1.2769061e-03]",beats
>>>>>>> d611a1fd00bf27a9e031616257a59f9cf9a936fa
"[-1.68699829e+02  7.89589996e+01 -1.51132145e+01  1.95256176e+01
  4.57777357e+00 -7.13984871e+00 -8.22009385e-01 -2.52957964e+00
 -3.17491388e+00  1.41057774e-01 -5.89596367e+00  2.87085724e+00
 -4.44900465e+00  4.01263595e-01  2.53432482e-01  2.41655022e-01
  1.99753046e-01  2.19923645e-01  2.63313860e-01  2.63749719e-01
  3.77620429e-01  4.70156133e-01  5.27570248e-01  4.89904672e-01
  4.73664850e-01  3.79481316e-02  2.02026159e-01  7.87556314e+00
  2.66466309e+02  1.88159607e+02  9.68559933e+00  5.27777624e+00
  4.04161263e+00  2.35908556e+00  3.46794081e+00  3.66194844e+00
  3.41487885e+00  7.96247053e+00  7.00440216e+00  8.82815266e+00
  5.53209686e+00  2.19377732e+00  1.89008272e+00  7.07152557e+00
  9.45772552e+00  5.82380533e+00  6.71005487e+00  5.68502951e+00
  3.03645420e+00  2.15674233e+00  3.64769101e+00  6.04159307e+00
  3.21647716e+00  2.44899869e+00  4.69862080e+00  3.21295142e+00
  2.41305089e+00  3.03726459e+00  2.41570902e+00  1.17144060e+00
  8.57968628e-01  8.61242533e-01  1.27623463e+00  3.19853926e+00
  9.42136192e+00  7.30831051e+00  1.29329133e+00  1.12661183e+00
  1.52407634e+00  2.03862286e+00  1.31503081e+00  7.22794831e-01
  6.21252358e-01  7.46510327e-01  9.45095181e-01  9.28697526e-01
  5.95770538e-01  5.95298946e-01  8.85531187e-01  2.45742893e+00
  2.14562201e+00  7.34745502e-01  6.70692205e-01  9.84654844e-01
  1.01485729e+00  5.12004614e-01  3.64025563e-01  3.58057082e-01
  4.93781179e-01  8.77523601e-01  2.52878952e+00  1.65825319e+00
  3.42443645e-01  5.57334423e-01  5.29314518e-01  5.46270132e-01
  9.39940631e-01  5.94122052e-01  4.12327200e-01  4.79290187e-01
  3.32654923e-01  3.23716849e-01  2.76592374e-01  1.80482849e-01
  2.63473362e-01  6.53206587e-01  8.05086672e-01  2.87132472e-01
  2.71886438e-01  3.36704135e-01  4.12590295e-01  4.43139136e-01
  3.39772880e-01  1.61286727e-01  8.92395750e-02  7.41432756e-02
  1.19434483e-01  1.10469334e-01  5.67024872e-02  1.10033691e-01
  1.60385564e-01  1.23520583e-01  1.16409376e-01  9.01888683e-02
  5.64019457e-02  4.72891256e-02  2.86029838e-02  2.62260325e-02
  2.92344969e-02  2.64662839e-02  1.58124715e-02  1.53765352e-02
  1.44042512e-02  1.63005851e-02  1.61187388e-02  1.37472386e-02
  1.24329710e-02  1.44770658e-02  1.18552996e-02  1.17687481e-02
  1.42891323e-02  1.53508140e-02  1.56472735e-02  1.41436365e-02
  1.76011790e-02  2.15935893e-02  1.84189323e-02  1.56345349e-02
  1.41523052e-02  1.29675632e-02  1.13790371e-02  5.97471511e-03
<<<<<<< HEAD
  4.55885747e-04]",beats
=======
  4.55885747e-04]",beats
>>>>>>> d611a1fd00bf27a9e031616257a59f9cf9a936fa
"[-1.77032013e+02  9.18241730e+01 -4.32630043e+01  1.73341064e+01
 -4.39064407e+00  9.39993000e+00 -9.35879707e+00  5.26111066e-01
 -8.91422367e+00  9.39762816e-02 -8.43782306e-01  1.20504916e+00
 -5.64848661e+00  3.32105219e-01  3.10404688e-01  3.32711339e-01
  2.78134614e-01  3.56938779e-01  3.19225132e-01  4.10295278e-01
  5.22817075e-01  4.06359404e-01  3.75389218e-01  3.55080515e-01
  4.14501071e-01  4.50070953e+00  6.53854847e+00  6.30778027e+00
  2.05685711e+01  1.79669170e+01  7.00639009e+00  4.47238350e+00
  4.00313377e+00  2.61726284e+00  1.70238578e+00  1.34211624e+00
  1.86304641e+00  2.49601817e+00  1.51798558e+00  4.62055779e+00
  2.08687592e+00  1.12942171e+00  9.94046152e-01  2.90051985e+00
  4.68271875e+00  3.05038357e+00  1.47264397e+00  1.50217080e+00
  1.36486459e+00  3.26805091e+00  4.04371214e+00  1.70095909e+00
  1.79785287e+00  3.06545424e+00  3.34237576e+00  4.74505234e+00
  2.96174955e+00  2.27745199e+00  1.39444864e+00  2.01503301e+00
  2.80593920e+00  2.26393652e+00  2.57191110e+00  1.38741195e+00
  2.93381006e-01  2.98751503e-01  8.40971470e-01  7.33529925e-01
  1.11238968e+00  2.44826984e+00  8.10387790e-01  8.66874933e-01
  2.26007819e+00  4.58567047e+00  3.45312166e+00  1.76822102e+00
  2.16244245e+00  3.01279783e+00  2.61526513e+00  1.67632890e+00
  1.14909899e+00  7.72867024e-01  6.49458528e-01  4.82704282e-01
  8.33544552e-01  8.46076429e-01  4.69597369e-01  5.80780923e-01
  1.86260605e+00  1.67906356e+00  5.90209067e-01  3.78005952e-01
  3.72709543e-01  4.25522089e-01  5.31549156e-01  5.29215455e-01
  4.17510808e-01  2.54267782e-01  2.80819267e-01  5.62178493e-01
  4.22810882e-01  2.98204780e-01  1.60680175e-01  2.80787200e-01
  2.85068333e-01  1.22445308e-01  1.02284506e-01  2.05409527e-01
  2.34917462e-01  2.98281044e-01  1.90992594e-01  1.95377514e-01
  1.10113211e-01  1.10923529e-01  2.03196257e-01  1.20725930e-01
  7.98258856e-02  6.37529269e-02  1.46726385e-01  1.28856376e-01
  5.52649647e-02  5.67942858e-02  4.66126911e-02  4.63945419e-02
  4.76343445e-02  2.57730018e-02  2.22975928e-02  1.89109091e-02
  2.27488391e-02  1.79594699e-02  1.43126789e-02  1.46873137e-02
  2.01881826e-02  2.13176087e-02  1.24373129e-02  6.88065449e-03
  9.04166233e-03  8.74876324e-03  6.20132033e-03  4.66466043e-03
  5.17981779e-03  2.96641584e-03  1.63926580e-03  1.59651705e-03
  1.58394652e-03  1.36303238e-03  2.26326543e-03  1.85306987e-03
  1.01840333e-03  1.40927744e-03  1.21001247e-03  7.45072903e-04
<<<<<<< HEAD
  1.40622302e-04]",beats
=======
  1.40622302e-04]",beats
>>>>>>> d611a1fd00bf27a9e031616257a59f9cf9a936fa
"[-1.93198563e+02  4.52704887e+01 -2.38968201e+01  2.94371166e+01
 -2.47368169e+00  3.51334906e+00 -2.99756265e+00  7.35233641e+00
 -1.57829208e+01  5.17963743e+00  3.41355729e+00 -4.61226845e+00
 -4.11211681e+00  3.10974956e-01  3.31482947e-01  3.80184978e-01
  4.07579154e-01  4.42133367e-01  4.66109604e-01  5.08577228e-01
  5.11470973e-01  4.62868810e-01  4.45297748e-01  3.93671513e-01
  3.50012779e-01  1.25948265e-01  2.19916895e-01  1.49355149e+00
  4.70240164e+00  3.56624675e+00  1.21906769e+00  2.60392451e+00
  3.59755564e+00  2.69169855e+00  2.34432554e+00  1.72508740e+00
  1.52954757e+00  1.26256192e+00  1.38184631e+00  1.42671669e+00
  1.15288126e+00  1.25110126e+00  1.11193204e+00  1.14995944e+00
  1.30892408e+00  1.24304628e+00  1.50773907e+00  1.23203862e+00
  8.83097768e-01  9.46049571e-01  1.06091177e+00  1.02429724e+00
  1.16526711e+00  1.18157458e+00  1.23716640e+00  1.41928530e+00
  1.14944530e+00  1.27827477e+00  1.05894566e+00  1.07198834e+00
  9.01122868e-01  7.54189372e-01  8.32178056e-01  6.20027125e-01
  5.07081985e-01  4.40257728e-01  5.18597543e-01  6.52241826e-01
  7.68763006e-01  8.75128090e-01  9.23689902e-01  1.03343081e+00
  1.11158204e+00  1.43079317e+00  1.47837675e+00  1.37679875e+00
  1.19588935e+00  1.52923965e+00  1.51719773e+00  1.37230778e+00
  1.41446400e+00  1.12383187e+00  8.48620176e-01  7.52292097e-01
  7.82650411e-01  6.81669593e-01  5.36065042e-01  4.70961243e-01
  4.23590750e-01  6.09214306e-01  6.87038481e-01  5.95426202e-01
  7.09622622e-01  7.64498174e-01  7.72261083e-01  7.93375373e-01
  1.07878244e+00  1.29318249e+00  1.63070798e+00  1.91731310e+00
  1.79367542e+00  1.66108525e+00  1.73908091e+00  1.53274190e+00
  1.37105858e+00  1.08222616e+00  1.06452703e+00  9.91923630e-01
  9.73645866e-01  8.94801736e-01  7.81940877e-01  7.68152118e-01
  6.78308368e-01  6.08460426e-01  5.93013704e-01  5.53502321e-01
  4.13635552e-01  3.21278572e-01  1.79401293e-01  1.49635598e-01
  9.23124850e-02  8.69290605e-02  1.12223268e-01  1.02462910e-01
  1.00104563e-01  1.06375091e-01  1.31355733e-01  2.34559789e-01
  1.63855001e-01  1.14297144e-01  1.04349270e-01  1.04317091e-01
  8.91708657e-02  7.83409029e-02  8.59767348e-02  1.22678705e-01
  1.07669130e-01  1.07716292e-01  1.18406147e-01  7.38772452e-02
  4.79405634e-02  4.40895818e-02  4.45608906e-02  3.67137976e-02
  4.43534292e-02  3.89748737e-02  5.10209203e-02  3.87297310e-02
  4.33772728e-02  3.23428623e-02  1.76875349e-02  8.48045014e-03
<<<<<<< HEAD
  9.13222146e-04]",beats
=======
  9.13222146e-04]",beats
>>>>>>> d611a1fd00bf27a9e031616257a59f9cf9a936fa
"[-1.2960260e+02  6.2287743e+01 -2.9838039e+01  3.2000011e+01
  1.9164363e+00  1.6064211e+01  1.2355698e+00  1.1856055e+01
 -4.3827116e-01  9.6040707e+00 -5.3962928e-01  5.0410838e+00
 -3.2735646e+00  3.4693938e-01  3.9608508e-01  5.2381200e-01
  4.0485904e-01  4.0335864e-01  3.6019000e-01  2.8781572e-01
  4.2530879e-01  3.0933550e-01  4.1228649e-01  3.3571061e-01
  3.3869329e-01  1.1341333e+00  4.7195640e+00  1.0839970e+01
  1.0492725e+01  2.6354992e+01  3.0419498e+01  1.4958980e+01
  6.6054521e+00  4.9252477e+00  4.2405853e+00  6.6113267e+00
  5.6163974e+00  5.3708405e+00  2.5343473e+00  1.1965733e+00
  1.2680249e+00  1.5901170e+00  7.5965697e-01  9.0959805e-01
  1.4618940e+00  7.9549086e-01  1.1010672e+00  2.0888140e+00
  6.3447398e-01  9.6601331e-01  1.5323088e+00  1.5474181e+00
  1.3561279e+00  1.9221486e+00  4.5725746e+00  2.7938504e+00
  1.9394206e+00  1.5981532e+00  2.5019965e+00  1.4233928e+00
  1.0197134e+00  1.3753525e+00  1.3159399e+00  8.9408910e-01
  8.4813553e-01  5.3906572e-01  4.3144056e-01  5.7127595e-01
  1.3513499e+00  2.8347232e+00  2.5388520e+00  1.1407745e+00
  1.4481103e+00  2.9798708e+00  2.3127074e+00  2.1063821e+00
  1.5838803e+00  9.8414540e-01  1.1371434e+00  1.2022495e+00
  1.5702119e+00  7.5222743e-01  7.8052956e-01  1.1918347e+00
  2.1784751e+00  1.4685946e+00  1.6618403e+00  9.0383393e-01
  8.5469019e-01  9.3566930e-01  1.0558169e+00  1.3620698e+00
  1.9855292e+00  1.2320495e+00  2.0422537e+00  3.5259604e+00
  8.4119087e-01  8.2578415e-01  1.2431606e+00  2.2647674e+00
  1.1960192e+00  1.7778766e+00  1.1928781e+00  6.8669093e-01
  8.1050807e-01  2.7810009e+00  4.4867415e+00  8.3836097e-01
  7.3901892e-01  8.6728007e-01  3.0074978e+00  1.0841900e+00
  9.6586955e-01  7.7338386e-01  1.3846062e+00  5.8963257e-01
  3.9361212e-01  5.1095277e-01  3.9811093e-01  3.1972265e-01
  3.0229962e-01  5.1100260e-01  3.2552198e-01  2.1288739e-01
  2.1294937e-01  2.4126796e-01  2.7423349e-01  5.9799790e-01
  4.8070723e-01  1.6513371e-01  1.8953486e-01  1.9253822e-01
  2.6898676e-01  1.8401560e-01  2.9009044e-01  1.1676278e-01
  1.3324900e-01  1.0230274e-01  4.1067085e-01  2.3094499e-01
  1.9236107e-01  3.5469586e-01  1.0339384e-01  1.0879559e-01
  5.8245674e-02  5.5147767e-02  3.4646358e-02  6.0115650e-02
  3.4588851e-02  1.4569129e-02  1.3451761e-02  6.1520701e-03
<<<<<<< HEAD
  9.8145683e-04]",beats
=======
  9.8145683e-04]",beats
>>>>>>> d611a1fd00bf27a9e031616257a59f9cf9a936fa
"[-2.03952454e+02  8.64606171e+01  2.64275646e+01  3.50527725e+01
 -2.07520509e+00  1.44151297e+01  9.61237013e-01  3.84167552e+00
 -1.41000772e+00  5.34210730e+00  3.52572465e+00  4.22662544e+00
 -2.04782748e+00  4.95295376e-01  3.15821290e-01  2.37250388e-01
  2.41047561e-01  2.70943999e-01  3.15022200e-01  4.08023387e-01
  4.70549315e-01  3.59345406e-01  3.79017502e-01  4.68209743e-01
  5.28229773e-01  4.16525841e+00  3.19110565e+01  4.87933083e+01
  7.59737091e+01  5.86727638e+01  6.88197136e+00  3.30113912e+00
  3.79042864e+00  4.03110123e+00  6.02005434e+00  3.33769679e+00
  2.77301717e+00  2.81882644e+00  2.49382734e+00  2.81749249e+00
  1.37715054e+00  1.73011231e+00  2.85096312e+00  2.60620856e+00
  3.72404861e+00  1.58565307e+00  1.16901922e+00  1.60229719e+00
  1.52191305e+00  1.16157496e+00  9.49549258e-01  1.37552929e+00
